time,timestamp,frontend_adservice,frontend_currencyservice,checkoutservice_productcatalogservice,frontend_productcatalogservice,recommendationservice_productcatalogservice,checkoutservice_emailservice,checkoutservice_paymentservice,frontend_shippingservice,checkoutservice_shippingservice,checkoutservice_currencyservice,checkoutservice_cartservice,frontend_recommendationservice,frontend_checkoutservice,frontend_cartservice
2022-08-23 22:04:28.821966447 +0000 UTC m=+36300.804402722,1661292268,0.011339286,0.009410377,0.003666667,0.004055409,0.003432432,0.003,0.004,0.0034,0.004,0.03125,0.0034,0.008040541,0.2,0.004108108
2022-08-23 22:05:29.104300645 +0000 UTC m=+36361.086736949,1661292329,0.015576923,0.00886,0.003909091,0.00435122,0.003794521,0.003,0.0034,0.003761905,0.0034,0.004384615,0.004,0.008474026,0.19375,0.004230769
2022-08-23 22:06:29.055977107 +0000 UTC m=+36421.038413382,1661292389,0.015571429,0.028125,0.004142857,0.004553571,0.003727273,0.0035,0.003,0.0042,0.0035,0.004555556,0.003857143,0.008432836,0.175,0.00465625
2022-08-23 22:07:28.837385441 +0000 UTC m=+36480.819821716,1661292448,0.011209677,0.007710084,0.004333333,0.004331507,0.003368421,0.003,0.005,0.00425,0.003666667,0.05625,0.005,0.008219178,0.2,0.004492063
2022-08-23 22:08:29.11110722 +0000 UTC m=+36541.093543494,1661292509,0.016104651,0.008774038,0.004,0.00441954,0.004,0.0075,0.003,0.004333333,0.003,0.005,0.003,0.008632813,0.175,0.00452381
2022-08-23 22:09:28.962394729 +0000 UTC m=+36600.944831004,1661292568,0.0135,0.007420635,0.0035,0.003941538,0.003459016,0.003,0.004,0.0042,0.004,0.05,0.003,0.008041667,0.175,0.003941176
2022-08-23 22:10:28.844156958 +0000 UTC m=+36660.826593232,1661292628,0.016363636,0.007913223,0.004428571,0.004525084,0.00338806,0.0034,0.004,0.003526316,0.0034,0.075,0.004428571,0.008059701,0.1375,0.004205882
2022-08-23 22:11:29.089518292 +0000 UTC m=+36721.071954572,1661292689,0.014662162,0.007593985,0.005,0.004145729,0.003459459,0.003,0.0035,0.003818182,0.0035,0.004777778,0.005,0.008006329,0.5,0.004441176
2022-08-23 22:12:29.164226257 +0000 UTC m=+36781.146662539,1661292749,0.016283784,0.006274038,0.003857143,0.004212276,0.003269663,0.003,0.003666667,0.003545455,0.003666667,0.005,0.003666667,0.007755682,0.375,0.004492537
2022-08-23 22:13:28.984672349 +0000 UTC m=+36840.967108632,1661292808,0.018513514,0.008391608,0.005833333,0.00438172,0.003376471,0.0034,0.004,0.004529412,0.004428571,0.004666667,0.006666667,0.008108974,0.2125,0.004933333
2022-08-23 22:14:29.189835467 +0000 UTC m=+36901.172271771,1661292869,0.017071429,0.008884892,0.004176471,0.004587744,0.003404762,0.003,0.0042,0.0035,0.003461538,0.0225,0.0042,0.008018293,0.375,0.004478261
2022-08-23 22:15:28.998087244 +0000 UTC m=+36960.980523518,1661292928,0.0143125,0.007553763,0.01,0.00383871,0.003415584,0.003,0.004,0.0034,0.0034,0.0625,0.004,0.008243243,0.333333333,0.003780488
2022-08-23 22:16:28.932641585 +0000 UTC m=+37020.915077870,1661292988,0.020813953,0.009050926,0.004,0.00525,0.003764706,0.005,0.003,0.004666667,0.003,0.01,0.003,0.008560606,0.75,0.005263158
2022-08-23 22:17:28.89655028 +0000 UTC m=+37080.878986575,1661293048,0.0139375,0.00796875,0.0075,0.004205263,0.003378378,0.003666667,0.005,0.003736842,0.003285714,0.004714286,0.005,0.008116438,0.25,0.004108108
2022-08-23 22:18:29.071442667 +0000 UTC m=+37141.053878975,1661293109,0.014459459,0.0085,0.003666667,0.004134021,0.003486486,0.003,0.003,0.003347826,0.003666667,0.004333333,0.006666667,0.008074324,0.175,0.004066667
2022-08-23 22:19:29.110434444 +0000 UTC m=+37201.092870719,1661293169,0.011621622,0.013308824,0.003666667,0.003807601,0.003368421,0.003,0.003,0.004333333,0.003,0.01,0.003666667,0.00788961,0.5,0.004026316
2022-08-23 22:20:28.920389487 +0000 UTC m=+37260.902825762,1661293228,0.013308824,0.025925926,0.006785714,0.00427957,0.003285714,0.003,0.0075,0.003384615,0.004,0.070833333,0.0034,0.007816456,0.666666667,0.004178082
2022-08-23 22:21:29.144405607 +0000 UTC m=+37321.126841894,1661293289,0.015535714,0.01125,0.0034,0.004430233,0.003473684,0.003,0.0075,0.003333333,0.005,0.06875,0.0075,0.00825,0.3125,0.0046875
2022-08-23 22:22:28.915811823 +0000 UTC m=+37380.898248117,1661293348,0.012785714,0.008375,0.005,0.003770781,0.003422535,0.005,0.006666667,0.0034,0.005,0.005,0.003666667,0.007951389,0.175,0.004272727
2022-08-23 22:23:28.977369955 +0000 UTC m=+37440.959806243,1661293408,0.017325581,0.006814516,0.0065625,0.004054118,0.003470588,0.003,0.003666667,0.003636364,0.003666667,0.0175,0.005,0.008,0.175,0.00405
2022-08-23 22:24:28.956758696 +0000 UTC m=+37500.939194979,1661293468,0.014852941,0.008904762,0.00625,0.004168605,0.003612903,0.003,0.004,0.003857143,0.003,0.004,0.004,0.008007246,0.375,0.004261538
2022-08-23 22:25:28.980004709 +0000 UTC m=+37560.962440984,1661293528,0.013333333,0.00734,0.004333333,0.004251948,0.003379747,0.0035,0.0035,0.003470588,0.003,0.004333333,0.006428571,0.008149351,0.175,0.004
2022-08-23 22:26:28.828798795 +0000 UTC m=+37620.811235098,1661293588,0.0158125,0.007966102,0.0075,0.00393722,0.003405063,0.003,0.005,0.003727273,0.003666667,0.003666667,0.003666667,0.008266667,0.175,0.004388889
2022-08-23 22:27:28.906086345 +0000 UTC m=+37680.888522638,1661293648,0.015625,0.007627737,0.0035,0.005071429,0.003461538,0.003,0.003,0.0038,0.003,0.004714286,0.005,0.008506944,0.175,0.00471875
2022-08-23 22:28:29.134381225 +0000 UTC m=+37741.116817510,1661293709,0.014090909,0.007576336,0.003857143,0.004314917,0.003984127,0.003,0.003666667,0.0034,0.003285714,0.0038,0.003666667,0.008175676,0.25,0.003804878
2022-08-23 22:29:29.017749623 +0000 UTC m=+37801.000185905,1661293769,0.014207317,0.009588235,0.005833333,0.003840708,0.003518519,0.003333333,0.003333333,0.003307692,0.003545455,0.01,0.0036,0.008125,0.235,0.004226667
2022-08-23 22:30:28.958787629 +0000 UTC m=+37860.941223903,1661293828,0.013088235,0.009457547,0.003444444,0.003744731,0.00364,0.006666667,0.003,0.003909091,0.003285714,0.004333333,0.006666667,0.007927632,0.5,0.003886076
2022-08-23 22:31:29.109304565 +0000 UTC m=+37921.091740859,1661293889,0.014756098,0.009243421,0.004,0.003757709,0.003547619,0.0035,0.0035,0.003444444,0.0035,0.05,0.004333333,0.0078125,0.25,0.003752941
2022-08-23 22:32:28.806305589 +0000 UTC m=+37980.788741864,1661293948,0.01675,0.00829932,0.005,0.005264599,0.003475,0.003666667,0.006666667,0.00337037,0.005,0.005,0.006785714,0.00813253,0.25,0.004534247
2022-08-23 22:33:28.984707547 +0000 UTC m=+38040.967143823,1661294008,0.014423077,0.008451493,0.004777778,0.004284024,0.003523077,0.0034,0.004,0.004466667,0.006666667,0.004285714,0.004428571,0.008125,0.19375,0.00374359
2022-08-23 22:34:28.985344656 +0000 UTC m=+38100.967780943,1661294068,0.015121951,0.009130435,0.003,0.003905325,0.003328358,0.005,0.003,0.003875,0.003,0.005,0.003666667,0.007753623,0.075,0.004121212
2022-08-23 22:35:29.080907993 +0000 UTC m=+38161.063344276,1661294129,0.015,0.008617886,0.006666667,0.00435277,0.003550725,0.003,0.00625,0.003947368,0.0034,0.0375,0.0034,0.007894737,0.15625,0.004824561
2022-08-23 22:36:29.033294145 +0000 UTC m=+38221.015730446,1661294189,0.016219512,0.006580882,0.0075,0.00421547,0.003465753,0.004333333,0.0035,0.003555556,0.003857143,0.05,0.005833333,0.008082192,0.25,0.004728814
2022-08-23 22:37:29.002625321 +0000 UTC m=+38280.985061597,1661294249,0.0125,0.008816964,0.004333333,0.004176166,0.003395062,0.003,0.0035,0.003761905,0.003222222,0.0075,0.004142857,0.008405797,0.375,0.004324324
2022-08-23 22:38:29.166747778 +0000 UTC m=+38341.149184052,1661294309,0.013636364,0.006774194,0.004777778,0.003971678,0.003419753,0.004,0.004,0.003521739,0.005,0.004833333,0.006428571,0.008088235,0.19,0.004815385
2022-08-23 22:39:29.117760799 +0000 UTC m=+38401.100197079,1661294369,0.014125,0.008646617,0.005,0.003895787,0.003409091,0.003,0.0075,0.003538462,0.003,0.003666667,0.003,0.007844828,0.2125,0.003680851
2022-08-23 22:40:28.975437414 +0000 UTC m=+38460.957873716,1661294428,0.010288462,0.008538462,0.005,0.004012594,0.003303797,0.003666667,0.005,0.003545455,0.003666667,0.0375,0.0055,0.007839506,0.175,0.004142857
2022-08-23 22:41:29.048583597 +0000 UTC m=+38521.031019872,1661294489,0.014891304,0.007952381,0.005,0.003922179,0.0035,0.003,0.003,0.003285714,0.003133333,0.005,0.003666667,0.008085106,0.15625,0.003615385
2022-08-23 22:42:29.043008598 +0000 UTC m=+38581.025444873,1661294549,0.016153846,0.027960526,0.00375,0.004342618,0.00356338,0.003,0.003666667,0.004052632,0.003461538,0.00625,0.003909091,0.00826087,0.375,0.004723077
2022-08-23 22:43:28.921695352 +0000 UTC m=+38640.904131627,1661294608,0.01275,0.007462687,0.004333333,0.00400241,0.003676923,0.003,0.003,0.0034,0.003,0.04375,0.004,0.008084416,0.25,0.004352113
2022-08-23 22:44:29.043453575 +0000 UTC m=+38701.025889862,1661294669,0.014112903,0.007385496,0.004272727,0.004384615,0.003390244,0.004333333,0.004333333,0.003608696,0.0035,0.003875,0.004333333,0.008237179,0.1625,0.004189873
2022-08-23 22:45:28.835859208 +0000 UTC m=+38760.818295484,1661294728,0.0175,0.009845133,0.007272727,0.004581818,0.003320988,0.003,0.003666667,0.005166667,0.003285714,0.004272727,0.005,0.00784375,0.5,0.0045625
2022-08-23 22:46:28.970512958 +0000 UTC m=+38820.952949232,1661294788,0.0158125,0.009772727,0.006785714,0.004399381,0.00359375,0.003,0.005,0.003526316,0.003,0.065,0.005,0.008,0.25,0.004164179
2022-08-23 22:47:28.930771935 +0000 UTC m=+38880.913208210,1661294848,0.015769231,0.007902542,0.004,0.004202934,0.003361446,0.003666667,0.003666667,0.003947368,0.003285714,0.0042,0.003666667,0.00809375,0.175,0.004333333
2022-08-23 22:48:29.095147513 +0000 UTC m=+38941.077583788,1661294909,0.013181818,0.00911215,0.0035,0.00424282,0.003363636,0.003,0.004,0.003521739,0.0034,0.075,0.006875,0.008442029,0.225,0.003659091
2022-08-23 22:49:29.059591883 +0000 UTC m=+39001.042028159,1661294969,0.016153846,0.007065972,0.0055,0.004730337,0.003414634,0.0035,0.004333333,0.003833333,0.004333333,0.003545455,0.003222222,0.008052326,0.1375,0.005643939
2022-08-23 22:50:29.355392275 +0000 UTC m=+39061.337828579,1661295029,0.014411765,0.007854331,0.004076923,0.004198895,0.003426667,0.003333333,0.0042,0.0042,0.004,0.003947368,0.004333333,0.007922078,0.15,0.0045
2022-08-23 22:51:28.951197293 +0000 UTC m=+39120.933633568,1661295088,0.01505814,0.00852459,0.003,0.004096606,0.003646154,0.004,0.00625,0.003545455,0.005,0.005,0.004333333,0.00844697,0.175,0.004587302
2022-08-23 22:52:28.98702287 +0000 UTC m=+39180.969459155,1661295148,0.014807692,0.022631579,0.007916667,0.003935401,0.00327027,0.004,0.004,0.003285714,0.0034,0.15,0.005,0.008007246,0.25,0.004342857
2022-08-23 22:53:28.994641514 +0000 UTC m=+39240.977077790,1661295208,0.016306818,0.009166667,0.006428571,0.004382353,0.003309859,0.0035,0.004333333,0.004052632,0.003857143,0.00475,0.005,0.00771875,0.25,0.00452381
2022-08-23 22:54:28.910077372 +0000 UTC m=+39300.892513646,1661295268,0.013846154,0.007057692,0.003571429,0.004022222,0.003494118,0.003333333,0.003333333,0.003518519,0.003333333,0.0075,0.0045,0.008011364,0.375,0.004452055
2022-08-23 22:55:28.845699676 +0000 UTC m=+39360.828135950,1661295328,0.009765625,0.008390805,0.004777778,0.00386413,0.003594595,0.003,0.004,0.0042,0.004,0.04375,0.00625,0.008,0.175,0.004525424
2022-08-23 22:56:29.06866862 +0000 UTC m=+39421.051104895,1661295389,0.014939024,0.006899225,0.007083333,0.004204482,0.003373333,0.004333333,0.005,0.003380952,0.003285714,0.003888889,0.005,0.007966667,0.175,0.004451613
2022-08-23 22:57:29.142369503 +0000 UTC m=+39481.124805778,1661295449,0.0165625,0.008445378,0.0042,0.004042781,0.003233766,0.00625,0.004,0.003888889,0.005,0.00375,0.0075,0.007861842,0.1375,0.004323529
2022-08-23 22:58:29.065581779 +0000 UTC m=+39541.048018053,1661295509,0.017173913,0.006931818,0.004,0.004282322,0.003589744,0.003,0.0034,0.003666667,0.003666667,0.003769231,0.0034,0.008157895,0.1,0.003938272
2022-08-23 22:59:29.288009942 +0000 UTC m=+39601.270446228,1661295569,0.014191176,0.007638889,0.0046,0.003958231,0.003540541,0.0034,0.005,0.004,0.003181818,0.01,0.003666667,0.008263889,0.175,0.003829268
2022-08-23 23:00:28.840476998 +0000 UTC m=+39660.822913286,1661295628,0.017142857,0.007891791,0.006666667,0.004235142,0.003384615,0.003,0.003,0.003230769,0.003666667,0.004,0.003,0.008190789,0.175,0.004594203
2022-08-23 23:01:28.973163433 +0000 UTC m=+39720.955599716,1661295688,0.016857143,0.006858407,0.00625,0.003865741,0.003337349,0.0034,0.0038,0.003454545,0.004111111,0.004846154,0.005,0.007896341,0.1,0.004239437
2022-08-23 23:02:28.891322525 +0000 UTC m=+39780.873758800,1661295748,0.01225,0.013409091,0.003142857,0.003879271,0.00348,0.0038,0.003333333,0.003583333,0.003545455,0.003933333,0.003333333,0.008223684,0.2125,0.004157895
2022-08-23 23:03:28.978433445 +0000 UTC m=+39840.960869728,1661295808,0.013863636,0.011041667,0.005,0.004161458,0.003461538,0.003,0.005,0.003941176,0.003666667,0.0035,0.003666667,0.007993421,0.175,0.003963855
2022-08-23 23:04:28.923254978 +0000 UTC m=+39900.905691283,1661295868,0.014811321,0.009612069,0.003,0.004047191,0.003541176,0.004,0.004,0.003888889,0.0034,0.003333333,0.004,0.008333333,0.175,0.004690141
2022-08-23 23:05:29.094572054 +0000 UTC m=+39961.077008329,1661295929,0.013482143,0.008677885,0.004,0.004255696,0.003558824,0.005,0.004,0.003228571,0.003666667,0.04375,0.004,0.008825758,0.2,0.003891566
2022-08-23 23:06:29.114208779 +0000 UTC m=+40021.096645054,1661295989,0.016513158,0.025833333,0.00375,0.003930362,0.003405405,0.0035,0.004333333,0.003444444,0.003857143,0.01,0.007222222,0.007934783,0.25,0.005491071
2022-08-23 23:07:29.279683093 +0000 UTC m=+40081.262119368,1661296049,0.01483871,0.009184211,0.004714286,0.004125683,0.003368421,0.003,0.003,0.003380952,0.003,0.01375,0.0045,0.007910959,0.3125,0.003957746
2022-08-23 23:08:28.964673747 +0000 UTC m=+40140.947110030,1661296108,0.011293103,0.008030973,0.0032,0.003886139,0.003486486,0.003,0.003,0.003333333,0.003,0.0042,0.003222222,0.008169014,0.125,0.004352941
2022-08-23 23:09:29.034303214 +0000 UTC m=+40201.016739492,1661296169,0.01625,0.008429204,0.003666667,0.004021053,0.003368421,0.003285714,0.003666667,0.003933333,0.003133333,0.01,0.003666667,0.008040541,0.4375,0.0044375
2022-08-23 23:10:29.062229866 +0000 UTC m=+40261.044666140,1661296229,0.016768293,0.008983051,0.005416667,0.004252632,0.003533333,0.003,0.003,0.00375,0.003,0.00875,0.003285714,0.008108974,0.175,0.004116883
2022-08-23 23:11:28.820012743 +0000 UTC m=+40320.802449019,1661296288,0.015,0.00953271,0.004111111,0.00447561,0.003811594,0.003666667,0.006666667,0.003090909,0.0042,0.004,0.005,0.00826087,0.19375,0.00452381
2022-08-23 23:12:28.967096169 +0000 UTC m=+40380.949532451,1661296348,0.016397059,0.010555556,0.0038,0.004455026,0.003564706,0.003,0.004,0.003645161,0.0034,0.00625,0.003666667,0.0083,0.2,0.004243902
2022-08-23 23:13:29.159468951 +0000 UTC m=+40441.141905226,1661296409,0.015706522,0.007723214,0.003625,0.004063291,0.003586667,0.003333333,0.0038,0.0034,0.003727273,0.005,0.0035,0.008184932,0.2,0.00385
2022-08-23 23:14:29.028764493 +0000 UTC m=+40501.011200769,1661296469,0.011458333,0.005856481,0.004333333,0.003924078,0.003285714,0.003,0.0034,0.0035,0.003,0.004818182,0.00625,0.007789474,0.175,0.004492958
2022-08-23 23:15:29.263749619 +0000 UTC m=+40561.246185902,1661296529,0.0146875,0.009509346,0.003,0.004037975,0.003526316,0.005,0.005,0.003190476,0.006666667,0.0045,0.01,0.008285714,0.5,0.00405
2022-08-23 23:16:28.938011306 +0000 UTC m=+40620.920447591,1661296588,0.012946429,0.008401639,0.004,0.004073286,0.003467532,0.003,0.003666667,0.004333333,0.0042,0.01,0.0045,0.008424658,0.2,0.004741935
2022-08-23 23:17:29.172365936 +0000 UTC m=+40681.154802212,1661296649,0.0155,0.008151261,0.006136364,0.004187302,0.00325641,0.003571429,0.004,0.00375,0.004,0.004111111,0.005909091,0.007922535,0.0875,0.004272727
2022-08-23 23:18:28.874468883 +0000 UTC m=+40740.856905158,1661296708,0.012426471,0.008264463,0.003,0.003851582,0.003333333,0.003,0.003,0.0035,0.003,0.003,0.003,0.008020833,,0.00374359
2022-08-23 23:19:29.202682635 +0000 UTC m=+40801.185118946,1661296769,0.013035714,0.044375,0.00375,0.004093407,0.003786885,0.003,0.004,0.003631579,0.003,0.01,0.0034,0.008269231,0.175,0.004123288
2022-08-23 23:20:29.243381303 +0000 UTC m=+40861.225817587,1661296829,0.015,0.009353448,0.004,0.003968586,0.00375,0.003,0.004333333,0.0036,0.003222222,0.025,0.003857143,0.008188406,0.175,0.003906667
2022-08-23 23:21:29.039032235 +0000 UTC m=+40921.021468510,1661296889,0.01675,0.008302239,0.004090909,0.004176471,0.003318841,0.003,0.0035,0.004294118,0.003,0.01,0.0035,0.008209459,0.2,0.004933333
2022-08-23 23:22:28.936206859 +0000 UTC m=+40980.918643134,1661296948,0.011544118,0.007894737,0.004142857,0.004021164,0.003634921,0.003,0.0035,0.003526316,0.003222222,0.004555556,0.0035,0.008346154,0.1,0.0042
2022-08-23 23:23:28.980355467 +0000 UTC m=+41040.962791742,1661297008,0.014736842,0.0075,0.005,0.004149367,0.003261905,0.003,0.003,0.003461538,0.005,0.00625,0.005,0.008084416,0.2125,0.004777778
2022-08-23 23:24:28.98820734 +0000 UTC m=+41100.970643615,1661297068,0.01328125,0.008628049,0.005833333,0.00402148,0.0034,0.003,0.003,0.003592593,0.005,0.0045,0.005,0.007957317,0.175,0.004064935
2022-08-23 23:25:29.029827356 +0000 UTC m=+41161.012263631,1661297129,0.0125,0.008211207,0.005,0.004227273,0.003835821,0.0035,0.004333333,0.003333333,0.0035,0.004714286,0.005833333,0.008295455,0.19,0.004111111
2022-08-23 23:26:29.225366417 +0000 UTC m=+41221.207802691,1661297189,0.0146875,0.008601695,0.006875,0.004232737,0.003365854,0.0034,0.004,0.003952381,0.003666667,0.0375,0.0034,0.007886905,0.175,0.004298701
2022-08-23 23:27:29.298777904 +0000 UTC m=+41281.281214186,1661297249,0.015625,0.007003546,0.0065,0.004405405,0.003444444,0.004,0.00625,0.004333333,0.003,0.003857143,0.005,0.008006757,0.175,0.00452381
2022-08-23 23:28:28.868893673 +0000 UTC m=+41340.851329949,1661297308,0.01462766,0.007465753,0.004666667,0.004180905,0.003538462,0.003,0.003666667,0.003777778,0.003285714,0.060714286,0.005,0.008223684,0.375,0.004131579
2022-08-23 23:29:29.065217346 +0000 UTC m=+41401.047653622,1661297369,0.01421875,0.03875,0.003727273,0.004518519,0.003833333,0.003,0.004,0.004333333,0.0034,0.04375,0.00425,0.00880597,0.235,0.004036145
2022-08-23 23:30:28.950666962 +0000 UTC m=+41460.933103237,1661297428,0.014903846,0.009491525,0.003666667,0.004411458,0.003732394,0.003,0.003,0.004142857,0.005,0.0075,0.005,0.007981928,0.225,0.004205128
2022-08-23 23:31:29.095045301 +0000 UTC m=+41521.077481576,1661297489,0.012608696,0.00800885,0.003666667,0.004261972,0.003558824,0.003,0.005,0.003952381,0.003,0.004,0.003666667,0.008006757,0.25,0.004580645
2022-08-23 23:32:29.20663193 +0000 UTC m=+41581.189068219,1661297549,0.012763158,0.007717391,0.00625,0.003841076,0.003337662,0.0034,0.0034,0.003666667,0.003666667,0.004555556,0.003666667,0.00778125,0.175,0.004235294
2022-08-23 23:33:29.092947752 +0000 UTC m=+41641.075384055,1661297609,0.016585366,0.013648649,0.003571429,0.004040189,0.003805556,0.003333333,0.0045,0.004157895,0.003333333,0.004846154,0.005,0.008378378,0.3125,0.004936508
2022-08-23 23:34:29.004383747 +0000 UTC m=+41700.986820022,1661297669,0.017151163,0.007848101,0.005,0.004501433,0.003337662,0.003,0.003,0.004,0.003,0.0625,0.003,0.008040541,0.2,0.004449275
2022-08-23 23:35:28.838439637 +0000 UTC m=+41760.820875912,1661297728,0.012708333,0.00897619,0.004833333,0.003704846,0.003183908,0.003,0.003666667,0.003636364,0.003666667,0.0041,0.007142857,0.007758621,0.175,0.005766129
2022-08-23 23:36:29.068855637 +0000 UTC m=+41821.051291913,1661297789,0.01575,0.010258621,0.006,0.004563636,0.003619718,0.00625,0.0075,0.003956522,0.006666667,0.003444444,0.007,0.0084375,0.225,0.005970149
2022-08-23 23:37:29.173434223 +0000 UTC m=+41881.155870497,1661297849,0.015406977,0.009146341,0.004125,0.004370558,0.00347619,0.003,0.0042,0.0042,0.003461538,0.0043,0.005625,0.0081875,0.25,0.00421519
2022-08-23 23:38:29.210293823 +0000 UTC m=+41941.192730098,1661297909,0.015526316,0.007278761,0.004666667,0.004158163,0.003519481,0.003,0.003,0.003782609,0.003666667,0.0875,0.003285714,0.008219178,0.175,0.004558824
2022-08-23 23:39:28.934291863 +0000 UTC m=+42000.916728139,1661297968,0.017734375,0.007317518,0.004,0.004361257,0.003380952,0.0034,0.0034,0.00388,0.004,0.004692308,0.005,0.00803125,0.175,0.004692308
2022-08-23 23:40:28.976499273 +0000 UTC m=+42060.958935557,1661298028,0.016315789,0.009434783,0.00625,0.004207637,0.003777778,0.003,0.003333333,0.003692308,0.00625,0.061666667,0.006111111,0.00859589,0.3125,0.005924658
2022-08-23 23:41:29.033536771 +0000 UTC m=+42121.015973047,1661298089,0.015833333,0.008455285,0.0055,0.003934726,0.003588235,0.0035,0.0035,0.003666667,0.005,0.065,0.005833333,0.008088235,0.225,0.00545082
2022-08-23 23:42:29.072467886 +0000 UTC m=+42181.054904162,1661298149,0.0175,0.008291667,0.00625,0.004163934,0.003465753,0.004333333,0.004333333,0.003608696,0.004333333,0.05,0.005833333,0.008082192,0.175,0.004424242
2022-08-23 23:43:29.274130963 +0000 UTC m=+42241.256567238,1661298209,0.015487805,0.008311404,0.004111111,0.003771619,0.00335443,0.0034,0.004,0.003875,0.0034,0.005,0.00625,0.007946429,0.11875,0.00458209
2022-08-23 23:44:29.226959942 +0000 UTC m=+42301.209396218,1661298269,0.015969388,0.008292683,0.005,0.003904177,0.003317073,0.0035,0.0035,0.004230769,0.0035,0.004818182,0.005833333,0.0078125,0.3125,0.005378788
2022-08-23 23:45:29.14560061 +0000 UTC m=+42361.128036885,1661298329,0.014852941,0.007454545,0.0038,0.004344743,0.00372,0.003,0.003,0.003428571,0.003666667,0.004,0.005,0.00813253,0.375,0.00625
2022-08-23 23:46:29.016253948 +0000 UTC m=+42420.998690222,1661298389,0.017302632,0.008432203,0.004333333,0.004392954,0.003816901,0.003,0.003,0.0041,0.0034,0.005,0.0034,0.008190789,0.2125,0.004965517
2022-08-23 23:47:29.349279218 +0000 UTC m=+42481.331715493,1661298449,0.015192308,0.008238636,0.0044,0.004244565,0.003447368,0.004,0.0034,0.003588235,0.005714286,0.035416667,0.004,0.008019481,0.2125,0.004929825
2022-08-23 23:48:29.206332451 +0000 UTC m=+42541.188768725,1661298509,0.015131579,0.008627451,0.005357143,0.004002421,0.003526316,0.003,0.00625,0.003631579,0.003222222,0.058333333,0.004,0.008044872,0.333333333,0.004432836
2022-08-23 23:49:29.154331843 +0000 UTC m=+42601.136768131,1661298569,0.016774194,0.008843284,0.01,0.004280967,0.003484848,0.0035,0.004333333,0.003571429,0.0035,0.029166667,0.007142857,0.008269231,0.1375,0.00625
2022-08-23 23:50:28.943998672 +0000 UTC m=+42660.926434947,1661298628,0.011209677,0.007307692,0.0075,0.004184573,0.003422535,0.003666667,0.005,0.00326087,0.006,0.0075,0.007142857,0.00826087,0.175,0.005730769
2022-08-23 23:51:29.036194263 +0000 UTC m=+42721.018630537,1661298689,0.016032609,0.009117647,0.0035,0.004454545,0.003378378,0.003,0.004333333,0.0035,0.003857143,0.0075,0.0035,0.008006329,0.175,0.0046875
2022-08-23 23:52:29.259567009 +0000 UTC m=+42781.242003284,1661298749,0.015142857,0.008571429,0.004142857,0.004317204,0.003597403,0.003,0.005,0.004368421,0.0042,0.0075,0.003666667,0.008321918,0.291666667,0.005754717
2022-08-23 23:53:29.346159117 +0000 UTC m=+42841.328595394,1661298809,0.015390625,0.009854369,0.005,0.004557632,0.003774194,0.0035,0.004333333,0.004833333,0.005,0.0625,0.005,0.00852459,0.375,0.004432836
2022-08-23 23:54:28.98604216 +0000 UTC m=+42900.968478436,1661298868,0.013863636,0.009462366,0.008333333,0.004541096,0.003273973,0.003,0.005833333,0.004428571,0.004333333,0.075,0.006666667,0.008185484,0.2125,0.00608209
2022-08-23 23:55:28.929133235 +0000 UTC m=+42960.911569518,1661298928,0.014411765,0.013243243,0.006,0.004246914,0.003677419,0.0035,0.004333333,0.003842105,0.0035,0.0175,0.006875,0.008278689,0.23125,0.005942623
2022-08-23 23:56:28.939021353 +0000 UTC m=+43020.921457628,1661298988,0.014390244,0.008147321,0.005555556,0.003777538,0.003390244,0.003,0.003571429,0.003952381,0.003769231,0.005357143,0.003571429,0.007808989,0.19375,0.004305556
2022-08-23 23:57:29.078062408 +0000 UTC m=+43081.060498683,1661299049,0.01222973,0.00825,0.005416667,0.004165829,0.00337037,0.003,0.0034,0.0038,0.004428571,0.059615385,0.005357143,0.007882353,0.5,0.004173333
2022-08-23 23:58:29.092222262 +0000 UTC m=+43141.074658537,1661299109,0.016976744,0.008615702,0.006785714,0.004282723,0.003225,0.003333333,0.003333333,0.003947368,0.006428571,0.005,0.005,0.007993827,0.28125,0.004157895
2022-08-23 23:59:28.872516836 +0000 UTC m=+43200.854953124,1661299168,0.014736842,0.006616379,0.005625,0.0038,0.00360274,0.0035,0.004333333,0.003521739,0.003,0.005,0.005833333,0.008164557,0.225,0.005373134
